TestID,ElapsedTime,BytesSent,BytesAcked,BytesRetrans,RTT,RTTVar,RWndLimited,SndBufLimited,MinRTT,FinalSpeed
74,5548771,483623,243981,0,1008640,4337,0,0,1000342,4.291350857044575
74,6080104,704831,353167,0,1008974,1589,0,0,1000342,4.291350857044575
74,6343804,849467,421231,0,1001077,570,0,0,1000342,4.291350857044575
74,7353105,1718701,855139,0,1001504,1456,0,0,1000342,4.291350857044575
74,7751866,2261795,1125977,0,1004075,540,0,0,1000342,4.291350857044575
74,8831955,4785835,2387997,0,1001800,563,0,0,1000342,4.291350857044575
74,9135414,5901801,2949525,0,1001072,511,0,0,1000342,4.291350857044575
74,9714619,7518321,4410065,0,1001334,201,0,0,1000202,4.291350857044575
74,10000355,8476889,5364379,0,1000655,290,0,0,1000202,4.291350857044575
75,586934,544597,265251,0,111274,4767,0,0,100183,5.273638042328029
75,1173274,1134485,624005,53884,366148,13469,0,0,100183,5.273638042328029
75,1984083,1751315,1256433,143218,459877,2560,0,0,100183,5.273638042328029
75,3312363,2370981,1979613,236806,277585,30039,0,0,100183,5.273638042328029
75,5505467,3532323,2905567,374352,607732,4963,0,0,100183,5.273638042328029
75,7049548,4683739,4154825,408384,101917,1133,0,0,100172,5.273638042328029
75,8189278,6018077,5398411,408384,200272,4336,0,0,100160,5.273638042328029
76,301497,30543115,26386781,748880,1986,419,0,0,156,1255.240146723921
76,387795,50619455,47386239,2432046,1971,132,0,0,156,1255.240146723921
76,647078,91942769,81913121,6375504,2215,817,126000,0,156,1255.240146723921
76,776591,105073491,94360325,7688572,1803,431,199000,0,156,1255.240146723921
76,1110471,147705331,134551787,10170072,1824,142,199000,0,156,1255.240146723921
76,1636369,188966907,173159015,12991892,2558,559,393000,0,156,1255.240146723921
76,1876421,249352585,226565149,18815618,2235,736,449000,0,156,1255.240146723921
76,2130562,286542104,265864652,19802546,1957,141,588000,0,156,1255.240146723921
76,2744399,355343540,328005742,25047728,1682,200,786000,0,156,1255.240146723921
76,3370203,492156434,453629198,37558742,1218,377,980000,0,156,1255.240146723921
76,3407190,504036438,465383000,38399616,665,122,980000,0,156,1255.240146723921
76,3509183,536341314,494840532,40649982,1127,197,980000,0,156,1255.240146723921
76,3755053,616547648,567935596,46709096,1035,249,982000,0,156,1255.240146723921
76,4080073,658459256,605170336,49465688,1327,301,1174000,0,156,1255.240146723921
76,4413342,701455432,647409604,53085842,2587,335,1367000,0,156,1255.240146723921
76,4742219,805204820,739480344,61885950,1223,408,1367000,0,156,1255.240146723921
76,5167881,873502803,802415027,67281440,1777,898,1577000,0,156,1255.240146723921
76,5370038,878444109,810194175,67382118,2811,279,1762000,0,156,1255.240146723921
76,5396099,886966289,818418575,67864238,1811,106,1762000,0,156,1255.240146723921
76,5986016,1020779171,936745003,80253304,2604,783,1910000,0,156,1255.240146723921
76,6056130,1028081190,947500376,80447340,527,107,1957000,0,156,1255.240146723921
76,6131181,1052024778,969335382,81478424,1790,328,1957000,0,156,1255.240146723921
76,6503033,1108431400,1022428138,85427554,1213,285,2150000,0,156,1255.240146723921
76,6788431,1160961036,1066150750,90870190,2089,1050,2271000,0,156,1255.240146723921
76,7413840,1266925866,1166311180,100349520,563,101,2541000,0,156,1255.240146723921
76,7439510,1275265124,1173423868,100967768,2280,382,2541000,0,156,1255.240146723921
76,7472001,1284735946,1181853878,101632810,4411,167,2541000,0,156,1255.240146723921
76,7896400,1319843454,1211568903,104550883,758,278,2735000,0,156,1255.240146723921
76,8141801,1352568168,1241371315,107303221,1577,1118,2790000,0,156,1255.240146723921
76,8311995,1361006882,1252925179,107440767,1667,189,2933000,0,156,1255.240146723921
76,8890671,1481125662,1361660255,117380947,2415,170,3126000,0,156,1255.240146723921
76,8916747,1489266400,1369335889,118226075,1768,421,3126000,0,156,1255.240146723921
76,8942547,1497167496,1377374531,119299501,1472,226,3126000,0,156,1255.240146723921
76,9089577,1542247134,1418737591,122711209,2884,350,3126000,0,156,1255.240146723921
76,9273653,1600843148,1471736759,128089683,3100,268,3127000,0,156,1255.240146723921
76,9652797,1658323196,1525473287,132096951,1556,180,3321000,0,156,1255.240146723921
76,9724911,1668827192,1532215877,133012979,2777,1354,3362000,0,156,1255.240146723921
76,10000278,1705690068,1569093803,135945403,1616,173,3518000,0,156,1255.240146723921
77,107341,12847,1547,0,143621,52127,0,0,135565,7.05920271670899
77,264725,58223,21355,0,124334,21323,0,0,100580,7.05920271670899
77,574212,183007,112107,0,165276,3707,0,0,100580,7.05920271670899
77,962508,452427,299283,0,231380,2470,0,0,100580,7.05920271670899
77,1397075,1015373,714757,0,223273,10967,0,0,100580,7.05920271670899
77,1680926,1314571,1004029,0,294573,2772,0,0,100580,7.05920271670899
77,2354745,1860501,1650637,0,332176,716,0,0,100580,7.05920271670899
77,3691580,3115431,2905567,0,221633,2234,0,0,100580,7.05920271670899
77,4523153,3925109,3702483,0,234057,2413,0,0,100580,7.05920271670899
77,5871105,5167277,4941815,0,246580,2025,0,0,100580,7.05920271670899
77,7673288,6790887,6615055,0,219201,790,0,0,100580,7.05920271670899
77,8913361,7974917,7777815,0,201455,1362,0,0,100580,7.05920271670899
77,10000335,9039835,8824299,0,221282,1022,0,0,100580,7.05920271670899
78,91326,12847,1547,0,140053,50681,0,0,121283,4.8223826282312245
78,168380,38371,12847,0,128246,32278,0,0,101153,4.8223826282312245
78,396084,160319,80911,0,102890,3198,0,0,100833,4.8223826282312245
78,486678,259579,123451,0,108644,13134,0,0,100811,4.8223826282312245
78,650914,483623,201441,1418,151736,5436,0,0,100811,4.8223826282312245
78,1011833,782821,321971,5672,341360,6550,0,0,100811,4.8223826282312245
78,2116791,1498911,974251,55302,337918,3742,33000,0,100811,4.8223826282312245
78,2273098,1547123,1072093,66646,396183,18288,33000,0,100811,4.8223826282312245
78,3251747,2111487,1467715,123366,432370,3271,33000,0,100811,4.8223826282312245
78,4875259,3114013,2500019,319050,125004,6532,33000,0,100811,4.8223826282312245
78,5872249,4222889,3757785,343156,104626,337,33000,0,100626,4.8223826282312245
78,6812213,5263701,4687993,357336,149915,4302,33000,0,100626,4.8223826282312245
78,7087051,5521777,4765983,365844,250861,698,33000,0,100626,4.8223826282312245
78,10000041,7077323,6028003,554438,182412,4443,33000,0,100626,4.8223826282312245
79,69882,183007,85165,0,33660,9647,20000,0,1218,9.556347313777529
79,189756,333315,229801,0,84154,2751,20000,0,1218,9.556347313777529
79,603829,738863,721847,0,13819,563,20000,0,1218,9.556347313777529
79,637008,775731,761551,0,12665,649,20000,0,1218,9.556347313777529
79,874218,1059331,1045151,0,12113,1355,20000,0,1218,9.556347313777529
79,1094751,1327333,1310317,0,10070,1277,20000,0,1218,9.556347313777529
79,1632179,1964015,1952671,0,11812,1624,20000,0,1218,9.556347313777529
79,1684144,2030661,2013645,0,12338,1573,20000,0,1218,9.556347313777529
79,1948981,2345457,2328441,0,10027,1366,20000,0,1218,9.556347313777529
79,2456039,2953779,2936763,0,14436,1410,20000,0,1218,9.556347313777529
79,3164868,3801743,3781891,0,15850,1789,20000,0,1218,9.556347313777529
79,3321196,3984665,3967649,0,13754,1104,20000,0,1218,9.556347313777529
79,4094359,4909201,4892185,0,12482,2213,20000,0,1218,9.556347313777529
79,4259283,5102049,5087869,0,11567,986,20000,0,1218,9.556347313777529
79,4885046,5855007,5836573,0,11736,1353,20000,0,1218,9.556347313777529
79,5191326,6219433,6202417,0,12410,1416,20000,0,1218,9.556347313777529
79,5763115,6897237,6885893,0,12308,1581,20000,0,1218,9.556347313777529
79,6388602,7644523,7633179,0,12785,1314,20000,0,1218,9.556347313777529
79,6498866,7774979,7763635,0,12633,1215,20000,0,1218,9.556347313777529
79,7402026,8858331,8844151,0,12146,1247,20000,0,1218,9.556347313777529
79,8450240,10106171,10094827,0,11176,983,20000,0,1218,9.556347313777529
79,9627938,11514245,11502901,0,11607,1934,20000,0,1218,9.556347313777529
79,10001089,11960915,11946735,0,11115,1285,20000,0,1218,9.556347313777529
80,67296,12847,1547,0,100702,28330,0,0,100698,4.635194880674812
80,183838,41207,12847,0,102895,9857,0,0,100555,4.635194880674812
80,809160,550269,333315,0,234293,28987,0,0,100555,4.635194880674812
80,2185431,1249343,1168517,0,137156,4135,0,0,100555,4.635194880674812
80,2753324,1652055,1574065,0,108371,371,0,0,100555,4.635194880674812
80,4192379,2681523,2542559,0,160248,33680,0,0,100555,4.635194880674812
80,5806548,3441571,3296935,0,226799,2024,0,0,100555,4.635194880674812
80,6899878,4215799,4075417,0,197786,2231,0,0,100555,4.635194880674812
80,7658148,4753221,4614257,0,197862,69,0,0,100555,4.635194880674812
80,8076640,5059509,4912037,0,194749,474,0,0,100555,4.635194880674812
80,9055082,5474983,5316167,0,442454,15891,0,0,100555,4.635194880674812
80,10000068,5932997,5794033,0,212282,3243,0,0,100555,4.635194880674812
81,170233,2029243,1583991,0,37734,355,0,0,10216,95.18857313599761
81,450479,5104885,4930471,0,14890,341,0,0,10216,95.18857313599761
81,682866,7892673,7705497,0,14976,447,0,0,10216,95.18857313599761
81,845077,9843841,9645321,0,14929,152,0,0,10216,95.18857313599761
81,1222443,14334647,14151725,0,15783,161,0,0,10216,95.18857313599761
81,1847969,21820269,21621749,0,16689,334,0,0,10216,95.18857313599761
81,2180512,25784997,25594985,0,16799,360,0,0,10216,95.18857313599761
81,2277858,26946339,26754909,0,17892,242,0,0,10216,95.18857313599761
81,2788966,33053665,32860817,0,15878,234,0,0,10216,95.18857313599761
81,3035385,36000269,35806003,0,16491,175,0,0,10216,95.18857313599761
81,3661240,43501489,43280281,0,16862,246,0,0,10216,95.18857313599761
81,4281023,50886433,50682241,0,17589,217,0,0,10216,95.18857313599761
81,4431627,52684457,52483101,0,19202,447,0,0,10216,95.18857313599761
81,4819254,57319899,57111453,0,17534,256,0,0,10216,95.18857313599761
81,4981907,59256887,59054113,0,17381,227,0,0,10216,95.18857313599761
81,5186304,61704355,61497327,0,19054,215,0,0,10216,95.18857313599761
81,5496675,65440785,65202561,0,17840,202,0,0,10216,95.18857313599761
81,5734166,68242753,68041397,0,17283,187,0,0,10216,95.18857313599761
81,6016701,71594905,71416237,0,17444,251,0,0,10216,95.18857313599761
81,6182974,73573015,73400019,0,15870,253,0,0,10216,95.18857313599761
81,6548918,77941873,77770295,0,14826,238,0,0,10216,95.18857313599761
81,6895405,82089523,81909437,0,15604,227,0,0,10216,95.18857313599761
81,7138881,85006349,84817755,0,15776,230,0,0,10216,95.18857313599761
81,7450428,88725763,88537169,0,15644,253,0,0,10216,95.18857313599761
81,7626082,90820149,90634391,0,15622,160,0,0,10216,95.18857313599761
81,7788459,92768481,92577051,0,15712,244,0,0,10216,95.18857313599761
81,8277063,98604969,98409285,0,16704,235,0,0,10216,95.18857313599761
81,8574570,102165567,101962793,0,16446,237,0,0,10216,95.18857313599761
81,8599785,102456257,102261991,0,16750,226,0,0,10216,95.18857313599761
81,9157236,109129365,108922337,0,16572,201,0,0,10216,95.18857313599761
81,9306557,110890521,110706181,0,15457,211,0,0,10216,95.18857313599761
81,9528959,113536509,113357841,0,14768,270,0,0,10216,95.18857313599761
81,10000014,119163133,118985883,0,16945,433,0,0,10216,95.18857313599761
82,49255,12847,1547,0,101231,38028,0,0,101035,5.363565198192819
82,716462,251071,122033,1418,200730,5160,0,0,100978,5.363565198192819
82,931749,394289,219875,4254,190939,6347,0,0,100978,5.363565198192819
82,1557735,1246507,611243,34032,317635,1093,38000,0,100978,5.363565198192819
82,2878562,2019317,1263523,117694,311669,9954,38000,0,100978,5.363565198192819
82,3641945,2556739,1826469,182922,419779,13417,38000,0,100978,5.363565198192819
82,5974329,4229979,3638673,455178,114424,1451,38000,0,100724,5.363565198192819
82,7284959,5748657,4955995,490628,118569,216,38000,0,100000,5.363565198192819
82,8035054,6434969,5387067,518988,345847,3583,38000,0,100000,5.363565198192819
83,93011,19716575,19608985,41966,398,67,0,0,162,1243.169247134653
83,257475,29451654,24901278,897384,2057,1035,127000,0,162,1243.169247134653
83,702897,146524346,130784756,14670418,2055,123,192000,0,154,1243.169247134653
83,807798,174378120,158194696,15468752,1155,290,216000,0,135,1243.169247134653
83,1198131,229623400,208152254,20823120,1091,378,415000,0,135,1243.169247134653
83,1376970,238253188,213439976,21534876,2494,1556,566000,0,135,1243.169247134653
83,1619581,296894658,270130198,26573030,898,70,614000,0,135,1243.169247134653
83,1680146,317233032,289589412,27002684,1886,149,614000,0,135,1243.169247134653
83,1717436,328866304,300088284,28234926,1787,435,617000,0,135,1243.169247134653
83,1742673,337511850,307875940,28712792,3584,239,617000,0,135,1243.169247134653
83,2036784,429339404,390420556,35751744,1094,181,640000,0,135,1243.169247134653
83,2260663,445617334,408189514,36572766,2051,414,812000,0,135,1243.169247134653
83,2456884,507321604,465512164,40911846,2025,391,814000,0,135,1243.169247134653
83,2626607,555470694,505450134,46335696,1707,487,842000,0,135,1243.169247134653
83,2834085,567803558,519681182,47538160,2081,80,1016000,0,135,1243.169247134653
83,3097363,586911460,534307852,48951906,1695,549,1213000,0,135,1243.169247134653
83,3122443,592459742,542790328,49158934,2424,540,1220000,0,135,1243.169247134653
83,3295236,623714784,570013092,51051964,1454,367,1290000,0,135,1243.169247134653
83,4047865,753928820,691661894,61440232,2070,868,1620000,0,135,1243.169247134653
83,4074791,763368446,700525812,62074078,2735,125,1620000,0,135,1243.169247134653
83,4227018,812402886,747101440,64910078,1835,414,1628000,0,135,1243.169247134653
83,4323666,840529470,770559414,66998792,1758,467,1643000,0,135,1243.169247134653
83,4800116,904158960,828652038,71713642,1553,524,1912000,0,135,1243.169247134653
83,4966151,921318498,847674508,73005890,1170,169,2027000,0,135,1243.169247134653
83,4991469,928948756,854580168,73297998,2769,206,2027000,0,135,1243.169247134653
83,5144578,965367620,885119634,76670002,1524,420,2061000,0,135,1243.169247134653
83,5556047,978941764,900395748,77985906,1228,140,2429000,0,135,1243.169247134653
83,5604342,985483910,903340934,78477952,1851,743,2456000,0,135,1243.169247134653
83,6068155,1016392629,935567459,80775112,466,198,2622000,0,135,1243.169247134653
83,6468782,1114096092,1022216742,88232374,979,197,2702000,0,135,1243.169247134653
83,7074772,1182997874,1084092590,95258564,1950,807,3077000,0,135,1243.169247134653
83,7725205,1292530870,1185730576,103149734,1410,776,3385000,0,135,1243.169247134653
83,7750909,1295845526,1192300170,103185184,3410,645,3397000,0,135,1243.169247134653
83,7776155,1303088670,1198050160,103600658,3834,1138,3398000,0,135,1243.169247134653
83,7836366,1321914038,1216854258,104240176,1980,105,3404000,0,135,1243.169247134653
83,7862357,1330322778,1225098510,104864096,1976,203,3404000,0,135,1243.169247134653
83,8037442,1364630980,1253557770,107417914,1997,600,3464000,0,135,1243.169247134653
83,8172235,1365279314,1257359428,107468962,846,307,3597000,0,135,1243.169247134653
83,8197775,1372847180,1264707504,107826298,861,385,3597000,0,135,1243.169247134653
83,8633162,1448589163,1333947791,114378876,675,226,3597000,0,135,1243.169247134653
83,8793180,1498112351,1379703519,118001866,1154,272,3597000,0,135,1243.169247134653
83,8879958,1506656633,1384547407,118705194,2218,761,3657000,0,135,1243.169247134653
83,9225034,1520214311,1397893623,119486512,1877,500,3958000,0,135,1243.169247134653
83,9448102,1575739343,1451067205,124544518,685,86,3990000,0,135,1243.169247134653
83,9592916,1621130941,1493078291,127055796,3134,210,3990000,0,135,1243.169247134653
83,9759014,1659233703,1525510787,130175396,1815,590,4036000,0,135,1243.169247134653
83,10000447,1687894635,1554031021,132222988,3685,204,4182000,0,135,1243.169247134653
84,439545,553105,514819,0,32958,833,0,0,10494,9.546340862682227
84,589853,731773,693487,0,31765,578,0,0,10494,9.546340862682227
84,704177,865065,829615,0,31444,482,0,0,10494,9.546340862682227
84,954190,1161427,1130231,0,28980,545,0,0,10494,9.546340862682227
84,1234820,1494657,1463461,0,26478,848,0,0,10494,9.546340862682227
84,1660333,1999465,1971105,0,24995,253,0,0,10494,9.546340862682227
84,1735560,2093053,2063275,0,23700,354,0,0,10494,9.546340862682227
84,2286623,2748169,2721227,0,22833,253,0,0,10494,9.546340862682227
84,2776966,3333803,3305443,0,21102,157,0,0,10494,9.546340862682227
84,2886914,3461423,3437317,0,21352,608,0,0,10494,9.546340862682227
84,3228995,3871225,3845701,0,22688,58,0,0,10494,9.546340862682227
84,3771359,4517833,4492309,0,22186,935,0,0,10494,9.546340862682227
84,4108404,4923381,4895021,0,20705,100,0,0,10494,9.546340862682227
84,4561921,5459385,5438115,0,19583,230,0,0,10494,9.546340862682227
84,5011682,5996807,5975537,0,18973,336,0,0,10494,9.546340862682227
84,5325081,6371159,6348471,0,19863,660,0,0,10494,9.546340862682227
84,6278046,7511231,7488543,0,20807,1248,0,0,10494,9.546340862682227
84,7168674,8574731,8550625,0,19466,470,0,0,10494,9.546340862682227
84,7657000,9157529,9134841,0,18569,346,0,0,10494,9.546340862682227
84,8553628,10228119,10206849,0,19448,483,0,0,10494,9.546340862682227
84,9695482,11595071,11569547,0,19642,169,0,0,10494,9.546340862682227
